Date,Open,High,Low,Close,Adj Close,Volume
2022-12-05,937.0,937.0,928.4000244140625,933.5999755859375,925.9779663085938,10984608
2022-12-06,925.0,929.75,920.2000122070312,922.6500244140625,915.117431640625,18220912
2022-12-07,922.0,933.2000122070312,920.6500244140625,922.1500244140625,914.6215209960938,15675663
2022-12-08,925.0,933.5499877929688,923.7999877929688,931.9000244140625,924.2918701171875,10136870
2022-12-09,932.0,934.7999877929688,925.0499877929688,929.9000244140625,922.3082275390625,9575331
2022-12-12,925.0499877929688,933.9000244140625,925.0499877929688,930.2999877929688,922.7048950195312,8493863
2022-12-13,929.5,935.9000244140625,927.7999877929688,932.9500122070312,925.3333129882812,10415140
2022-12-14,936.0,936.0499877929688,920.0,921.75,914.2247314453125,12319827
2022-12-15,916.0,919.9000244140625,905.0,908.7999877929688,901.3804321289062,8929748
2022-12-16,905.5,913.7000122070312,899.6500244140625,902.0,894.635986328125,9157260
2022-12-19,908.0,910.5999755859375,901.1500244140625,906.4500122070312,899.0496826171875,7015083
2022-12-20,906.0,912.4500122070312,895.7000122070312,909.7000122070312,902.2731323242188,6384331
2022-12-21,910.25,915.8499755859375,887.0,892.25,884.965576171875,11341147
2022-12-22,900.5,903.8499755859375,886.3499755859375,890.6500244140625,883.378662109375,9788367
2022-12-23,883.0499877929688,889.6500244140625,875.2999877929688,878.9000244140625,871.724609375,11059215
2022-12-26,881.0999755859375,897.0,875.25,893.2000122070312,885.9078369140625,6943159
2022-12-27,897.7000122070312,902.75,888.2000122070312,900.6500244140625,893.2969970703125,4994381
2022-12-28,896.0,903.9500122070312,895.7999877929688,898.9500122070312,891.6109008789062,8980300
2022-12-29,897.9000244140625,923.3499755859375,889.3499755859375,908.0499877929688,900.6365966796875,11994220
2022-12-30,908.5,908.5,888.5499877929688,890.8499755859375,883.5769653320312,9688527
2023-01-02,894.0,907.0,894.0,902.4500122070312,895.0823364257812,4315403
2023-01-03,898.5,905.9500122070312,896.75,901.3499755859375,893.9912719726562,5846855
2023-01-04,899.0,907.9000244140625,894.7999877929688,899.0999755859375,891.7596435546875,12454582
2023-01-05,900.9000244140625,903.0,872.0,879.1500244140625,871.9725341796875,16547196
2023-01-06,878.9500122070312,878.9500122070312,860.5,870.0999755859375,862.9963989257812,14804613
2023-01-09,874.25,878.75,862.2999877929688,873.3499755859375,866.2198486328125,16811853
2023-01-10,875.4000244140625,878.4000244140625,856.5999755859375,861.3499755859375,854.3178100585938,13470142
2023-01-11,862.9000244140625,870.8499755859375,854.8499755859375,866.2999877929688,859.2274169921875,15558460
2023-01-12,865.5,869.3499755859375,854.9500122070312,860.6500244140625,853.6235961914062,16659001
2023-01-13,864.7000122070312,874.9000244140625,858.2999877929688,873.4500122070312,866.319091796875,11223103
2023-01-16,877.25,877.4500122070312,861.0499877929688,865.25,858.18603515625,8319812
2023-01-17,866.9500122070312,867.9500122070312,858.0999755859375,865.1500244140625,858.0868530273438,12624859
2023-01-18,864.4500122070312,872.0,858.6500244140625,869.5,862.4013061523438,11313898
2023-01-19,868.0,870.5499877929688,862.0,866.1500244140625,859.0786743164062,6694679
2023-01-20,873.5,876.5,865.5499877929688,870.3499755859375,863.2443237304688,8127162
2023-01-23,882.0,883.2999877929688,864.5999755859375,871.7000122070312,864.5833740234375,16882379
2023-01-24,879.0,881.7000122070312,868.0,870.75,863.64111328125,11504090
2023-01-25,873.2999877929688,876.7999877929688,848.0,855.2999877929688,848.3171997070312,14918485
2023-01-27,839.1500244140625,843.0,813.0999755859375,817.2000122070312,810.5283203125,39718683
2023-01-30,800.0,826.25,796.0,823.5,816.77685546875,36301441
2023-01-31,826.0,838.2999877929688,814.0999755859375,831.9000244140625,825.1082763671875,27291226
2023-02-01,843.4500122070312,875.2000122070312,823.1500244140625,847.9500122070312,841.0272827148438,39237711
2023-02-02,828.4000244140625,860.5999755859375,826.0999755859375,857.9000244140625,850.8960571289062,16798190
2023-02-03,864.6500244140625,872.6500244140625,852.0999755859375,863.7999877929688,856.747802734375,14914366
2023-02-06,861.5,867.7999877929688,849.6500244140625,853.7000122070312,846.7302856445312,8463833
2023-02-07,855.0,856.0,847.2000122070312,852.75,845.7880859375,9337066
2023-02-08,852.5,860.7000122070312,851.9000244140625,859.0999755859375,852.086181640625,8082983
2023-02-09,858.5,864.9000244140625,851.5999755859375,860.7999877929688,853.7723388671875,6299265
2023-02-10,855.5499877929688,861.9000244140625,852.0,853.8499755859375,846.8790283203125,8656405
2023-02-13,853.4000244140625,859.2999877929688,849.3499755859375,850.6500244140625,843.7052001953125,9394365
2023-02-14,853.9000244140625,867.2999877929688,852.0999755859375,865.2999877929688,858.235595703125,13402934
2023-02-15,866.4000244140625,873.25,860.5999755859375,870.7999877929688,863.690673828125,12070288
2023-02-16,875.9500122070312,877.7999877929688,864.8499755859375,869.4500122070312,862.3517456054688,10715685
2023-02-17,867.5499877929688,867.5499877929688,855.1500244140625,862.6500244140625,855.6072387695312,9990618
2023-02-20,862.6500244140625,866.5499877929688,850.25,852.0999755859375,845.143310546875,9013430
2023-02-21,854.4000244140625,859.4500122070312,846.8499755859375,854.2000122070312,847.2262573242188,11704445
2023-02-22,851.25,854.0999755859375,834.75,839.25,832.3982543945312,13880984
2023-02-23,836.5499877929688,844.4500122070312,833.5499877929688,839.75,832.8941650390625,11743574
2023-02-24,843.9500122070312,845.5999755859375,835.5499877929688,839.7000122070312,832.8446044921875,8246139
2023-02-27,833.5499877929688,858.2999877929688,833.5499877929688,856.4000244140625,849.4082641601562,14422574
2023-02-28,854.9000244140625,858.0,850.0,854.8499755859375,847.8709106445312,19600146
2023-03-01,864.0,864.0,851.8499755859375,856.2999877929688,849.30908203125,11015843
2023-03-02,853.0,861.8499755859375,851.0999755859375,854.0,847.02783203125,12327141
2023-03-03,856.75,873.0,849.8499755859375,868.5499877929688,861.4590454101562,12823098
2023-03-06,871.75,876.8499755859375,865.3499755859375,867.75,860.6655883789062,13904231
2023-03-08,866.6500244140625,873.6500244140625,861.5,872.0999755859375,864.9800415039062,16144568
2023-03-09,867.2000122070312,869.7999877929688,854.1500244140625,855.9500122070312,848.9619140625,10624440
2023-03-10,844.7000122070312,845.3499755859375,836.25,842.6500244140625,835.7705688476562,17273189
2023-03-13,841.4500122070312,855.2999877929688,823.9500122070312,828.4000244140625,821.6369018554688,16413159
2023-03-14,827.0,834.4500122070312,818.25,830.3499755859375,823.5709228515625,15456802
2023-03-15,836.4500122070312,843.9500122070312,822.2000122070312,825.9000244140625,819.1572875976562,12914488
2023-03-16,829.7000122070312,831.2999877929688,810.2999877929688,823.9000244140625,817.1736450195312,14987868
2023-03-17,831.7999877929688,838.4000244140625,818.6500244140625,836.25,829.4227905273438,11104490
2023-03-20,837.0,837.7999877929688,825.0,836.4500122070312,829.6211547851562,14838651
2023-03-21,843.0,854.5,839.0499877929688,852.4000244140625,845.44091796875,18755854
2023-03-22,857.6500244140625,862.5499877929688,851.0,860.2000122070312,853.17724609375,17431520
2023-03-23,857.0,867.4500122070312,852.7999877929688,855.4500122070312,848.4660034179688,17920621
2023-03-24,852.5,860.0,849.1500244140625,852.4000244140625,845.44091796875,17295696
2023-03-27,854.9500122070312,856.4000244140625,844.0499877929688,848.7000122070312,841.7711181640625,17047675
2023-03-28,855.5499877929688,858.9000244140625,848.2000122070312,854.75,847.771728515625,24469018
2023-03-29,857.0499877929688,862.0999755859375,848.0,851.0,844.0523681640625,34881515
2023-03-31,861.9500122070312,881.0,858.5,877.25,870.0880126953125,25739021
2023-04-03,880.2000122070312,887.0999755859375,868.8499755859375,883.7999877929688,876.5845336914062,26416933
2023-04-05,886.5999755859375,887.75,874.0,884.5999755859375,877.3779907226562,21068934
2023-04-06,882.0,890.0999755859375,872.7000122070312,875.0,867.8563842773438,26042745
2023-04-10,880.0499877929688,882.7999877929688,864.4000244140625,868.4500122070312,861.35986328125,30906205
2023-04-11,873.7000122070312,885.5999755859375,865.0,881.9000244140625,874.7000732421875,39504022
2023-04-12,883.4500122070312,892.0,880.2999877929688,890.1500244140625,882.8827514648438,22686032
2023-04-13,891.0999755859375,901.6500244140625,886.5,899.0,891.6604614257812,34439635
2023-04-17,917.2999877929688,917.2999877929688,893.1500244140625,901.2999877929688,893.941650390625,29957514
2023-04-18,907.9500122070312,907.9500122070312,894.0999755859375,896.8499755859375,889.5280151367188,26699379
2023-04-19,895.9000244140625,896.9000244140625,887.25,891.9000244140625,884.6184692382812,24377956
2023-04-20,892.25,899.2999877929688,889.2000122070312,894.4000244140625,887.0980224609375,16999919
2023-04-21,894.5499877929688,900.7000122070312,882.4000244140625,885.6500244140625,878.4194946289062,29578071
2023-04-24,905.0,906.5,895.0,904.75,897.363525390625,30881665
2023-04-25,906.2999877929688,916.0,903.0999755859375,913.4500122070312,905.9924926757812,41383839
2023-04-26,911.4500122070312,916.9500122070312,905.75,914.9500122070312,907.4802856445312,30371555
2023-04-27,909.5,919.9000244140625,908.5499877929688,918.3499755859375,910.8524780273438,25835108
2023-04-28,915.0999755859375,920.4500122070312,910.25,917.6500244140625,910.158203125,20381002
2023-05-02,924.0,925.7999877929688,918.7000122070312,922.0999755859375,914.5718383789062,17515017
2023-05-03,919.5499877929688,923.8499755859375,911.5499877929688,922.8499755859375,915.3157348632812,18715142
2023-05-04,920.0,923.9000244140625,911.7999877929688,921.7000122070312,914.1751708984375,20485002
2023-05-05,925.0,942.4500122070312,923.4500122070312,926.9500122070312,919.3822631835938,19002035
2023-05-08,927.0,941.7000122070312,927.0,937.9000244140625,930.242919921875,18623913
2023-05-09,941.0,945.0,931.7999877929688,934.4000244140625,926.771484375,21507610
2023-05-10,934.5999755859375,941.0,928.25,936.0499877929688,928.407958984375,25910923
2023-05-11,940.0499877929688,947.0,933.8499755859375,939.2000122070312,931.5322875976562,20027372
2023-05-12,939.75,948.0,935.0999755859375,943.9000244140625,936.1939086914062,13873480
2023-05-15,943.75,949.0,938.2000122070312,945.75,938.02880859375,10453762
2023-05-16,950.0,952.2000122070312,943.0,946.3499755859375,938.6239013671875,19612293
2023-05-17,947.2999877929688,948.4000244140625,935.7999877929688,939.3499755859375,931.6810302734375,19273344
2023-05-18,947.9500122070312,952.25,942.0999755859375,946.5,938.7726440429688,21550141
2023-05-19,951.4500122070312,956.0,941.5999755859375,954.2999877929688,946.5089721679688,15427412
2023-05-22,951.0499877929688,954.25,946.1500244140625,950.3499755859375,942.5911865234375,15509525
2023-05-23,952.0,958.8499755859375,945.0,953.4000244140625,945.6163940429688,16579935
2023-05-24,946.7000122070312,953.8499755859375,938.5,940.6500244140625,932.970458984375,18049620
