Date,Open,High,Low,Close,Adj Close,Volume
2024-02-05,647.0999755859375,654.7999877929688,638.75,642.9500122070312,642.9500122070312,28339525
2024-02-06,644.4500122070312,655.0,637.7000122070312,650.25,650.25,14079390
2024-02-07,655.0499877929688,677.9500122070312,655.0,675.25,675.25,41696232
2024-02-08,680.4000244140625,718.9000244140625,678.5,699.5499877929688,699.5499877929688,74222434
2024-02-09,703.6500244140625,728.3499755859375,694.2000122070312,725.25,725.25,43235061
2024-02-12,726.0,726.0,704.5,707.9000244140625,707.9000244140625,22873137
2024-02-13,708.5499877929688,718.0,702.1500244140625,713.4500122070312,713.4500122070312,23351472
2024-02-14,705.5499877929688,748.5,705.5499877929688,743.4000244140625,743.4000244140625,36782182
2024-02-15,747.7000122070312,764.0,741.6500244140625,761.7000122070312,761.7000122070312,33941282
2024-02-16,763.4500122070312,774.5999755859375,753.3499755859375,754.7000122070312,754.7000122070312,27365121
2024-02-19,758.7000122070312,765.0,750.0,759.25,759.25,13979584
