Date,Open,High,Low,Close,Adj Close,Volume
2024-01-29,1448.050048828125,1462.800048828125,1445.800048828125,1454.6500244140625,1454.6500244140625,32822749
2024-01-30,1454.550048828125,1463.199951171875,1440.9000244140625,1444.300048828125,1444.300048828125,20864384
2024-01-31,1439.5,1474.949951171875,1436.800048828125,1462.550048828125,1462.550048828125,32880520
2024-02-01,1465.050048828125,1473.5999755859375,1456.050048828125,1466.3499755859375,1466.3499755859375,16345370
2024-02-02,1475.0,1480.8499755859375,1442.050048828125,1446.1500244140625,1446.1500244140625,22433877
2024-02-05,1446.0,1451.9000244140625,1434.050048828125,1444.8499755859375,1444.8499755859375,19302523
2024-02-06,1445.550048828125,1449.699951171875,1432.5999755859375,1444.0999755859375,1444.0999755859375,20537870
2024-02-07,1453.0,1453.800048828125,1426.6500244140625,1429.949951171875,1429.949951171875,27418543
2024-02-08,1429.8499755859375,1438.949951171875,1400.5,1403.050048828125,1403.050048828125,34553062
2024-02-09,1392.1500244140625,1414.199951171875,1387.0,1403.5999755859375,1403.5999755859375,28321062
2024-02-12,1399.6500244140625,1413.6500244140625,1383.3499755859375,1390.0,1390.0,17223906
2024-02-13,1391.949951171875,1404.3499755859375,1384.3499755859375,1394.449951171875,1394.449951171875,28790497
2024-02-14,1376.0,1391.5,1363.550048828125,1384.050048828125,1384.050048828125,45660405
2024-02-15,1385.0,1415.5,1384.3499755859375,1414.050048828125,1414.050048828125,20792472
2024-02-16,1423.9000244140625,1427.699951171875,1408.449951171875,1419.9000244140625,1419.9000244140625,16087871
2024-02-19,1429.0,1429.0,1415.199951171875,1417.0999755859375,1417.0999755859375,17225878
