Date,Open,High,Low,Close,Adj Close,Volume
2024-01-03,1091.0,1102.5999755859375,1081.300048828125,1098.5999755859375,1098.5999755859375,10225290
2024-01-04,1103.0,1130.0,1100.050048828125,1123.4000244140625,1123.4000244140625,11411683
2024-01-05,1124.0,1139.9000244140625,1119.0,1136.949951171875,1136.949951171875,8025466
2024-01-08,1145.0,1146.0,1118.5,1122.0,1122.0,4735538
2024-01-09,1128.550048828125,1135.550048828125,1112.3499755859375,1116.550048828125,1116.550048828125,6359362
2024-01-10,1115.25,1116.0,1099.050048828125,1107.0,1107.0,5934163
2024-01-11,1111.050048828125,1127.9000244140625,1111.050048828125,1125.75,1125.75,4683035
2024-01-12,1126.3499755859375,1129.449951171875,1118.050048828125,1120.3499755859375,1120.3499755859375,5616755
2024-01-15,1122.0,1130.449951171875,1116.5999755859375,1119.5,1119.5,6719079
2024-01-16,1116.6500244140625,1127.800048828125,1115.0999755859375,1119.0999755859375,1119.0999755859375,5229753
2024-01-17,1082.0,1115.0,1079.199951171875,1082.300048828125,1082.300048828125,24913719
2024-01-18,1066.0,1108.75,1066.0,1097.5,1097.5,11473135
2024-01-19,1107.1500244140625,1126.300048828125,1105.0,1116.550048828125,1116.550048828125,12303696
2024-01-23,1125.9000244140625,1141.5999755859375,1078.800048828125,1089.25,1089.25,18924087
2024-01-24,1034.800048828125,1073.199951171875,1020.9000244140625,1059.1500244140625,1059.1500244140625,20884046
2024-01-25,1058.0,1063.699951171875,1025.800048828125,1042.25,1042.25,20835434
2024-01-29,1036.0,1068.0,1036.0,1061.25,1061.25,11188604
2024-01-30,1060.050048828125,1070.449951171875,1050.800048828125,1054.0999755859375,1054.0999755859375,9426983
2024-01-31,1048.199951171875,1084.0999755859375,1042.699951171875,1067.75,1067.75,12600390
2024-02-01,1072.6500244140625,1087.6500244140625,1056.800048828125,1084.25,1084.25,9756682
2024-02-02,1088.050048828125,1096.199951171875,1065.0,1067.050048828125,1067.050048828125,8667415
2024-02-05,1067.050048828125,1079.5,1058.0,1061.5,1061.5,12569454
2024-02-06,1061.550048828125,1065.0999755859375,1048.199951171875,1050.050048828125,1050.050048828125,8011171
2024-02-07,1061.050048828125,1073.699951171875,1057.5,1069.0999755859375,1069.0999755859375,7281793
2024-02-08,1072.0,1075.5999755859375,1031.6500244140625,1035.9000244140625,1035.9000244140625,9869141
2024-02-09,1039.949951171875,1054.9000244140625,1034.550048828125,1051.4000244140625,1051.4000244140625,8233454
2024-02-12,1051.4000244140625,1057.25,1035.3499755859375,1046.699951171875,1046.699951171875,8694379
2024-02-13,1051.0,1075.550048828125,1044.800048828125,1070.75,1070.75,8413609
2024-02-14,1061.300048828125,1100.9000244140625,1060.550048828125,1096.8499755859375,1096.8499755859375,16609115
2024-02-15,1097.5,1097.550048828125,1069.25,1072.199951171875,1072.199951171875,11780823
2024-02-16,1073.0,1076.0,1058.0,1068.75,1068.75,8660907
2024-02-19,1069.0,1070.0,1060.0999755859375,1062.949951171875,1062.949951171875,7562645
