Date,Open,High,Low,Close,Adj Close,Volume
2023-12-06,240.0,240.89999389648438,234.75,237.4499969482422,237.4499969482422,9831509
2023-12-07,237.4499969482422,238.85000610351562,234.64999389648438,238.14999389648438,238.14999389648438,4458183
2023-12-08,240.0,240.0,233.75,237.0500030517578,237.0500030517578,6753600
2023-12-11,237.75,243.4499969482422,237.0,237.9499969482422,237.9499969482422,10984327
2023-12-12,237.89999389648438,244.5500030517578,235.5,236.64999389648438,236.64999389648438,15231524
2023-12-13,237.8000030517578,241.75,235.5,239.9499969482422,239.9499969482422,13736774
2023-12-14,243.0,245.39999389648438,241.25,243.0500030517578,243.0500030517578,14242089
2023-12-15,244.5,255.6999969482422,244.5,253.8000030517578,253.8000030517578,30516702
2023-12-18,252.5500030517578,256.1000061035156,250.0,253.5,253.5,9794116
2023-12-19,253.5,253.6999969482422,246.0,248.5500030517578,248.5500030517578,8254143
2023-12-20,250.0500030517578,250.9499969482422,237.4499969482422,239.3000030517578,239.3000030517578,10860270
2023-12-21,237.4499969482422,241.0,232.9499969482422,238.25,238.25,13978534
2023-12-22,238.5,242.3000030517578,234.10000610351562,234.8000030517578,234.8000030517578,10132889
2023-12-26,236.0,237.14999389648438,233.10000610351562,234.9499969482422,234.9499969482422,6304183
2023-12-27,235.85000610351562,240.6999969482422,235.85000610351562,238.0,238.0,8058617
2023-12-28,239.5500030517578,240.6999969482422,234.89999389648438,239.35000610351562,239.35000610351562,12591185
2023-12-29,240.6999969482422,243.0,238.10000610351562,241.39999389648438,241.39999389648438,4590031
2024-01-01,244.0,245.1999969482422,242.14999389648438,244.10000610351562,244.10000610351562,6663982
2024-01-02,245.64999389648438,247.0,239.5500030517578,242.35000610351562,242.35000610351562,8517423
2024-01-03,242.35000610351562,258.1499938964844,241.0,253.89999389648438,253.89999389648438,33106055
2024-01-04,255.60000610351562,263.1000061035156,252.6999969482422,260.79998779296875,260.79998779296875,20351416
2024-01-05,262.79998779296875,262.95001220703125,248.0500030517578,251.6999969482422,251.6999969482422,26254869
2024-01-08,252.0,252.0,230.9499969482422,233.10000610351562,233.10000610351562,57413766
2024-01-09,240.0,240.5,232.89999389648438,234.89999389648438,234.89999389648438,23864692
2024-01-10,234.89999389648438,235.5,226.60000610351562,231.0500030517578,231.0500030517578,13786491
2024-01-11,232.89999389648438,236.25,232.0,232.8000030517578,232.8000030517578,10068953
2024-01-12,234.89999389648438,235.8000030517578,229.5,230.14999389648438,230.14999389648438,9089295
2024-01-15,231.5,233.5,230.0,231.0,231.0,7817434
2024-01-16,231.0,233.60000610351562,228.1999969482422,229.75,229.75,7421276
2024-01-17,227.14999389648438,229.35000610351562,223.25,228.3000030517578,228.3000030517578,17410957
2024-01-18,227.5,230.85000610351562,224.10000610351562,227.60000610351562,227.60000610351562,9142872
2024-01-19,229.6999969482422,231.1999969482422,225.64999389648438,226.1999969482422,226.1999969482422,7131175
2024-01-23,231.5,232.1999969482422,222.1999969482422,223.6999969482422,223.6999969482422,12418558
2024-01-24,224.0,226.6999969482422,220.25,224.39999389648438,224.39999389648438,11443782
2024-01-25,225.0,226.89999389648438,219.14999389648438,220.9499969482422,220.9499969482422,14015556
2024-01-29,224.0,226.6999969482422,222.14999389648438,223.3000030517578,223.3000030517578,10212834
2024-01-30,225.39999389648438,227.0,223.0,223.4499969482422,223.4499969482422,5249061
2024-01-31,224.0500030517578,229.4499969482422,223.10000610351562,229.0,229.0,10725612
2024-02-01,229.0,229.9499969482422,223.5,225.64999389648438,225.64999389648438,8822484
2024-02-02,227.8000030517578,232.64999389648438,226.9499969482422,228.89999389648438,228.89999389648438,11107260
2024-02-05,228.89999389648438,228.89999389648438,222.0,222.64999389648438,222.64999389648438,12335899
2024-02-06,222.64999389648438,223.4499969482422,217.35000610351562,218.39999389648438,218.39999389648438,10097377
2024-02-07,221.0,222.35000610351562,215.64999389648438,216.25,216.25,11866424
2024-02-08,218.5,219.89999389648438,213.10000610351562,214.14999389648438,214.14999389648438,10703085
2024-02-09,216.0,216.85000610351562,211.3000030517578,216.1999969482422,216.1999969482422,10253080
2024-02-12,223.0,223.4499969482422,197.6999969482422,200.6999969482422,200.6999969482422,50949423
2024-02-13,200.6999969482422,202.3000030517578,192.8000030517578,199.0500030517578,199.0500030517578,16732636
2024-02-14,197.25,201.25,193.3000030517578,198.25,198.25,13071425
2024-02-15,198.25,199.75,196.64999389648438,197.35000610351562,197.35000610351562,9702536
2024-02-16,199.6999969482422,204.6999969482422,197.6999969482422,200.8000030517578,200.8000030517578,13265466
2024-02-19,204.5,205.5,203.25,203.75,203.75,7998816
