Date,Arima_Close,Lstm_Close,Sarima_Close,Average_Close,Market_Close
09-04-2024,133.08648522096695,126.33668,133.64691906178226,
10-04-2024,132.80368347834104,120.31564,134.81847929617194,
12-04-2024,132.70759925289718,110.90584,136.82751125824498,128.04834667377872
15-04-2024,132.8921814745608,101.23917,137.349250075161,126.21976875991304
16-04-2024,132.61174069152804,98.75464,137.26472067599204,124.50585038093156
18-04-2024,132.51610726683248,94.48241,137.5029928612367,122.23921605851952
19-04-2024,132.69879875681252,92.614365,139.31751422052582,121.79472457072156
22-04-2024,132.42069845262992,87.763084,138.82793451898033,120.90487834189086
23-04-2024,132.60245141217234,86.33753,139.10713963727696,120.18772399982198
24-04-2024,132.32551372395778,84.986824,138.59838516397696,119.21884010099937
25-04-2024,132.50633268151932,83.7019,139.39773534167705,118.8404235511756
26-04-2024,132.23055255706868,82.475296,140.2248389378521,118.49415315622798
29-04-2024,132.41044201986998,78.96355,141.1601082889041,118.1189728696546
30-04-2024,132.13581442942757,77.84422,142.1299488642153,117.7305301219264
02-05-2024,132.04129881970908,75.67499,142.56033956418315,117.14186384612135
03-05-2024,132.21934273019804,74.62177,142.92265386348527,116.8811731016814
06-05-2024,131.94700520779477,71.56986,142.58244594300737,116.2377451253753
07-05-2024,132.12413301874878,70.58431,143.70888183363505,115.80893362187436
08-05-2024,131.8529330747703,69.61289,143.17326612540975,115.23952502259623
09-05-2024,132.02914920944335,68.65474,143.33084747465858,115.0079056374073
10-05-2024,131.75908190292287,67.70912,143.14725497161922,114.58547586209157
13-05-2024,131.93439076381935,64.941605,143.9518736515457,114.16200699711213
14-05-2024,131.66545117573833,64.04077,144.74318407111446,113.76585905964
15-05-2024,131.8398571447092,63.150276,145.6702942193363,113.5486335584737
16-05-2024,131.57204037789845,62.269928,146.63739964343617,113.50991118135921
17-05-2024,131.74554781623664,61.399616,147.3523366242397,113.51525509176183
20-05-2024,131.47884899527833,58.848743,147.06702295696653,113.1523870460062
21-05-2024,131.651462243814,58.0187,147.42103072431777,112.77592315120587
22-05-2024,131.38587651494367,57.199024,147.06670820691056,112.23749073802564
23-05-2024,131.55759989413866,56.27377,148.12185828344565,112.07733665195225
24-05-2024,131.29312242514789,55.2986,147.58146822534772,111.75311417221491
27-05-2024,131.46396023519011,52.186756,147.72644693706684,111.2781757778152
28-05-2024,131.20058621532968,51.08978,147.57653485292354,110.60191721011176
29-05-2024,131.37054273622687,49.993916,148.38169748741245,110.1100244960166
30-05-2024,131.1082673761101,48.898983,149.1692989072582,109.86551184169565
31-05-2024,131.27734686778317,47.80223,150.09556300481267,109.78864948662262
03-06-2024,131.01616539929,44.477577,151.0623845137385,109.43420178544363
04-06-2024,131.184372101666,43.352383,151.77919622983853,109.11635756856988
05-06-2024,130.9242797778474,42.217133,151.49192765647243,108.6117131865392
06-06-2024,131.09161791095198,40.961807,151.84507477272473,108.31642127216679
07-06-2024,130.8326100059346,39.573315,151.4892900148773,107.82522834875651
