Date,Arima_Close,Lstm_Close,Sarima_Close,Average_Close,Market_Close
09-04-2024,1789.6454820805266,1786.6289,1798.0470355581465,
10-04-2024,1789.559631599774,1789.0549,1798.0981923716645,
12-04-2024,1790.54704844992,1795.1594,1800.3579032552834,1793.8114268862573
15-04-2024,1791.1680253380905,1803.5967,1808.5053029481444,1796.7622384767903
16-04-2024,1791.416040141226,1806.1792,1808.369501515352,1799.477680183113
18-04-2024,1792.1967903552186,1811.0133,1795.2276761087303,1800.6987833895864
19-04-2024,1792.6072452171975,1813.2736,1790.294404670974,1799.6110620819857
22-04-2024,1792.9070225971143,1819.4822,1792.9759438628205,1799.9975758680064
23-04-2024,1793.264006075668,1821.3755,1794.0671820381992,1801.1385671624414
24-04-2024,1793.5578130678125,1823.1875,1791.6075326994426,1802.4916333712283
25-04-2024,1793.87621966117,1824.9221,1800.0098638748448,1803.985301935237
26-04-2024,1794.1566337429988,1826.583,1799.6489093953187,1805.283285826843
29-04-2024,1794.4450316230486,1831.1565,1800.0498301633645,1807.205343162305
30-04-2024,1794.7089498939852,1832.555,1803.9894231758003,1808.5881419993905
02-05-2024,1795.2190628359756,1835.1797,1809.5145603646472,1812.301558235921
03-05-2024,1795.4612613595325,1836.4111,1801.1970805421445,1812.5033436616868
06-05-2024,1795.6905582764516,1839.8092,1797.923341263819,1811.8228738491744
07-05-2024,1795.9137644440343,1840.8506,1795.2031885825024,1810.9400104964982
08-05-2024,1796.1265482878866,1841.8492,1796.2940164782242,1811.0733797036576
09-05-2024,1796.3326031347408,1842.8074,1793.7585392240994,1811.0150955723875
10-05-2024,1796.5298050276924,1843.7266,1790.7058873660512,1810.9033999465219
13-05-2024,1796.7202106550037,1846.2677,1798.9788554603554,1811.7586223186606
14-05-2024,1796.902837431902,1847.0475,1798.5751183816328,1812.8282793691822
15-05-2024,1797.0788786321607,1847.7961,1798.9259863653888,1814.2547985473823
16-05-2024,1797.2479376444344,1848.5148,1803.131785154476,1815.0245492899994
17-05-2024,1797.4107483718144,1849.2046,1809.670666880276,1816.5535003387276
20-05-2024,1797.567211179818,1851.1139,1808.3986196378032,1818.02891876318
21-05-2024,1797.7178120249691,1851.7004,1799.9484124922833,1818.0813745096627
22-05-2024,1797.8625981566431,1852.2638,1796.968481915407,1817.0601372674357
23-05-2024,1798.0019184876408,1852.8049,1794.4782346256698,1815.7496175225124
24-05-2024,1798.135889462123,1853.3247,1795.4038146429907,1815.4715930322752
27-05-2024,1798.2647813732576,1854.7645,1792.4915830997727,1815.2967024101617
28-05-2024,1798.388739892117,1855.2073,1789.3773283449248,1815.0398485350206
29-05-2024,1798.507987700145,1855.6327,1797.636857801537,1815.5857531346392
30-05-2024,1798.6226793614132,1856.0414,1797.2286763388454,1816.2937410487757
31-05-2024,1798.7330066132888,1856.4342,1797.5743446853555,1817.3790947222872
03-06-2024,1798.839122781657,1857.5227,1801.8077977430576,1818.089325280402
04-06-2024,1798.9411978106052,1857.8575,1808.330954139551,1819.5600915303905
05-06-2024,1799.039378942884,1858.1796,1807.0477989533763,1820.840672263459
06-06-2024,1799.1338195251294,1858.489,1798.5838036886707,1820.6225614511352
07-06-2024,1799.22465859645,1858.7865,1795.6343948558238,1819.3465505069262
